ExternalId;Geometry;X;Y;Street;OrientationNumber;Address;Type;District;DistrictTwo;LegalArea;HousingCount
9703;POINT (21.2351739 48.7302315);21.2351739;48.7302315;Olivová;10;Olivová 10;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9704;POINT (21.2341748 48.7307977);21.2341748;48.7307977;Cyprusová;12;Cyprusová 12;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9705;POINT (21.2390696 48.7379961);21.2390696;48.7379961;Hurbanova;38;Hurbanova 38;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9706;POINT (21.2373037 48.7407048);21.2373037;48.7407048;Malinová;10;Malinová 10;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9710;POINT (21.2386959 48.7402332);21.2386959;48.7402332;Hurbanova;43;Hurbanova 43;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9711;POINT (21.2407477 48.7394824);21.2407477;48.7394824;Urbánkova;38;Urbánkova 38;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9714;POINT (21.2399043 48.740975);21.2399043;48.740975;Urbánkova;54;Urbánkova 54;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9717;POINT (21.240284 48.7385873);21.240284;48.7385873;Záhradná;5;Záhradná 5;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9718;POINT (21.2418199 48.7383296);21.2418199;48.7383296;Tŕňová;2;Tŕňová 2;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9721;POINT (21.2439953 48.7367991);21.2439953;48.7367991;Urbánkova;8;Urbánkova 8;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9723;POINT (21.242229 48.7363538);21.242229;48.7363538;Gogoľova;3;Gogoľova 3;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9724;POINT (21.2418628 48.736256);21.2418628;48.736256;Gogoľova;8;Gogoľova 8;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9726;POINT (21.2407206 48.7369356);21.2407206;48.7369356;Junácka;4;Junácka 4;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9731;POINT (21.2394459 48.7367197);21.2394459;48.7367197;Hurbanova;26;Hurbanova 26;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9734;POINT (21.2394791 48.7365958);21.2394791;48.7365958;Hurbanova;24;Hurbanova 24;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9736;POINT (21.2395636 48.7361348);21.2395636;48.7361348;Hurbanova;18;Hurbanova 18;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9812;POINT (21.2549465 48.7328009);21.2549465;48.7328009;Cimborkova;5;Cimborkova 5;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9817;POINT (21.2552474 48.7337944);21.2552474;48.7337944;Cimborkova;19;Cimborkova 19;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9972;POINT (21.2488131 48.734736);21.2488131;48.734736;Kisdyho;7;Kisdyho 7;Bytový dom;Košice-Sever;Sever;Severné Mesto;14.0
9943;POINT (21.2386042 48.7405576);21.2386042;48.7405576;Lesná;2;Lesná 2;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9920;POINT (21.2420925 48.7511562);21.2420925;48.7511562;Zoborská;31;Zoborská 31;Bytový dom;Košice-Sever;Sever;Severné Mesto;2.0
9925;POINT (21.2335117 48.7298063);21.2335117;48.7298063;Detvianska;13;Detvianska 13;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9928;POINT (21.2400818 48.7358144);21.2400818;48.7358144;Hurbanova;5;Hurbanova 5;Bytový dom;Košice-Sever;Sever;Severné Mesto;4.0
9934;POINT (21.2397695 48.7513505);21.2397695;48.7513505;Huncovská;14;Huncovská 14;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9936;POINT (21.2479119 48.7457229);21.2479119;48.7457229;Cesta pod Hradovou;12A;Cesta pod Hradovou 12A;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9937;POINT (21.2392006 48.7514968);21.2392006;48.7514968;Štrbská;3;Štrbská 3;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9938;POINT (21.2603338 48.6799399);21.2603338;48.6799399;Matičná;23;Matičná 23;Rodinný dom;Košice-Barca;Barca;Barca;1.0
9940;POINT (21.2301925 48.7254374);21.2301925;48.7254374;Vencová;56;Vencová 56;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9941;POINT (21.23652 48.7283501);21.23652;48.7283501;Stará spišská cesta;18E;Stará spišská cesta 18E;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9946;POINT (21.2409866 48.7361901);21.2409866;48.7361901;Havlíčkova;36;Havlíčkova 36;Bytový dom;Košice-Sever;Sever;Severné Mesto;2.0
9819;POINT (21.2541317 48.7334485);21.2541317;48.7334485;Národná trieda;20;Národná trieda 20;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9948;POINT (21.2406001 48.7361049);21.2406001;48.7361049;Havlíčkova;38;Havlíčkova 38;Bytový dom;Košice-Sever;Sever;Severné Mesto;3.0
9951;POINT (21.2403735 48.7363548);21.2403735;48.7363548;Havlíčkova;33;Havlíčkova 33;Bytový dom;Košice-Sever;Sever;Severné Mesto;3.0
9952;POINT (21.2619882 48.6814605);21.2619882;48.6814605;Abovská;79;Abovská 79;Rodinný dom;Košice-Barca;Barca;Barca;1.0
9953;POINT (21.2359107 48.7286641);21.2359107;48.7286641;Stará spišská cesta;18C;Stará spišská cesta 18C;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9955;POINT (21.2422821 48.7292774);21.2422821;48.7292774;Letná;33;Letná 33;Bytový dom;Košice-Sever;Sever;Severné Mesto;15.0
9964;POINT (21.2511393 48.736871);21.2511393;48.736871;Obrancov mieru;23;Obrancov mieru 23;Bytový dom;Košice-Sever;Sever;Severné Mesto;16.0
9968;POINT (21.2480217 48.7344213);21.2480217;48.7344213;Komenského;49;Komenského 49;Bytový dom;Košice-Sever;Sever;Severné Mesto;7.0
9970;POINT (21.2484097 48.7345828);21.2484097;48.7345828;Kisdyho;3;Kisdyho 3;Bytový dom;Košice-Sever;Sever;Severné Mesto;14.0
9971;POINT (21.2486237 48.7346654);21.2486237;48.7346654;Kisdyho;5;Kisdyho 5;Bytový dom;Košice-Sever;Sever;Severné Mesto;14.0
9919;POINT (21.2423244 48.7518071);21.2423244;48.7518071;Zoborská;25;Zoborská 25;Bytový dom;Košice-Sever;Sever;Severné Mesto;2.0
9915;POINT (21.2423 48.7519948);21.2423;48.7519948;Zoborská;23;Zoborská 23;Bytový dom;Košice-Sever;Sever;Severné Mesto;2.0
9912;POINT (21.2417063 48.7400774);21.2417063;48.7400774;Potočná;9;Potočná 9;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9911;POINT (21.231751 48.7302962);21.231751;48.7302962;Stará spišská cesta;26;Stará spišská cesta 26;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9820;POINT (21.261146 48.6822394);21.261146;48.6822394;Abovská;87;Abovská 87;Rodinný dom;Košice-Barca;Barca;Barca;1.0
9821;POINT (21.2592583 48.682307);21.2592583;48.682307;Poničanova;18;Poničanova 18;Rodinný dom;Košice-Barca;Barca;Barca;1.0
9823;POINT (21.2109229 48.7086232);21.2109229;48.7086232;Povrazová;52;Povrazová 52;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
9824;POINT (21.258137 48.7377977);21.258137;48.7377977;Moravská;75;Moravská 75;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9832;POINT (21.2597165 48.7342421);21.2597165;48.7342421;Česká;17;Česká 17;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9836;POINT (21.2606326 48.7347268);21.2606326;48.7347268;Slovenská;21;Slovenská 21;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9838;POINT (21.2590602 48.6821269);21.2590602;48.6821269;Poničanova;22;Poničanova 22;Rodinný dom;Košice-Barca;Barca;Barca;1.0
9840;POINT (21.2590595 48.6820484);21.2590595;48.6820484;Poničanova;24;Poničanova 24;Rodinný dom;Košice-Barca;Barca;Barca;1.0
9841;POINT (21.2590564 48.6819487);21.2590564;48.6819487;Poničanova;26;Poničanova 26;Rodinný dom;Košice-Barca;Barca;Barca;1.0
9844;POINT (21.2590608 48.6818481);21.2590608;48.6818481;Poničanova;28;Poničanova 28;Rodinný dom;Košice-Barca;Barca;Barca;1.0
9845;POINT (21.2526625 48.7330172);21.2526625;48.7330172;Tolstého;14;Tolstého 14;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9852;POINT (21.2404408 48.7440967);21.2404408;48.7440967;Atletická;15;Atletická 15;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9855;POINT (21.2413174 48.7468675);21.2413174;48.7468675;Slavkovská;2;Slavkovská 2;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9857;POINT (21.2468629 48.7532772);21.2468629;48.7532772;Chrastie;3;Chrastie 3;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9858;POINT (21.2468381 48.7531443);21.2468381;48.7531443;Chrastie;5;Chrastie 5;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9861;POINT (21.2471156 48.743434);21.2471156;48.743434;Májová;13;Májová 13;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9896;POINT (21.2381537 48.7404886);21.2381537;48.7404886;Vnútorný Červený breh;1;Vnútorný Červený breh 1;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9904;POINT (21.2399611 48.7437978);21.2399611;48.7437978;Atletická;24;Atletická 24;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
9907;POINT (21.2463545 48.7511739);21.2463545;48.7511739;Lomnická;48A;Lomnická 48A;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
10357;POINT (21.2825978 48.7286197);21.2825978;48.7286197;Slivník;1;Slivník 1;Rodinný dom;Košice-Dargovských hrdinov;Dargovských hrdinov;Furča;1.0
10368;POINT (21.2876231 48.7302041);21.2876231;48.7302041;Slivník;49;Slivník 49;Rodinný dom;Košice-Dargovských hrdinov;Dargovských hrdinov;Furča;1.0
11056;POINT (21.1691651 48.6381742);21.1691651;48.6381742;Maloidanská;5;Maloidanská 5;Rodinný dom;Košice-Šaca;Šaca;Šaca;1.0
10782;POINT (21.3030622 48.726686);21.3030622;48.726686;Sv. Ladislava;168;Sv. Ladislava 168;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10755;POINT (21.2994032 48.7339463);21.2994032;48.7339463;Agátová;53;Agátová 53;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10757;POINT (21.2994605 48.7309535);21.2994605;48.7309535;Sv. Ladislava;55;Sv. Ladislava 55;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10758;POINT (21.3014226 48.7289639);21.3014226;48.7289639;Sv. Ladislava;85;Sv. Ladislava 85;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10763;POINT (21.2923555 48.7347005);21.2923555;48.7347005;Furčianska;12;Furčianska 12;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10765;POINT (21.2981479 48.733743);21.2981479;48.733743;Agátová;29;Agátová 29;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10767;POINT (21.3032712 48.7264655);21.3032712;48.7264655;Sv. Ladislava;174;Sv. Ladislava 174;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10770;POINT (21.3029601 48.7265021);21.3029601;48.7265021;Sv. Ladislava;166;Sv. Ladislava 166;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10779;POINT (21.2929961 48.7358804);21.2929961;48.7358804;Trnková;38;Trnková 38;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10780;POINT (21.2929434 48.7361832);21.2929434;48.7361832;Trnková;34;Trnková 34;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10812;POINT (21.2930918 48.7355724);21.2930918;48.7355724;Trnková;42;Trnková 42;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10747;POINT (21.2925284 48.7337051);21.2925284;48.7337051;Furčianska;4;Furčianska 4;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10831;POINT (21.2923127 48.7314218);21.2923127;48.7314218;Vyšná Úvrať;5A;Vyšná Úvrať 5A;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10833;POINT (21.2945236 48.7349316);21.2945236;48.7349316;Trnková;65;Trnková 65;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10836;POINT (21.2938751 48.7360022);21.2938751;48.7360022;Trnková;51;Trnková 51;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10846;POINT (21.2926674 48.7340504);21.2926674;48.7340504;Trnková;62;Trnková 62;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10847;POINT (21.2931108 48.7341242);21.2931108;48.7341242;Trnková;66;Trnková 66;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10848;POINT (21.2932647 48.7349111);21.2932647;48.7349111;Trnková;50;Trnková 50;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10849;POINT (21.2938992 48.7353583);21.2938992;48.7353583;Trnková;77;Trnková 77;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10850;POINT (21.2931291 48.7354251);21.2931291;48.7354251;Trnková;44;Trnková 44;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10854;POINT (21.2951342 48.7358229);21.2951342;48.7358229;Ortvaňová;13;Ortvaňová 13;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10754;POINT (21.293266 48.736936);21.293266;48.736936;Trnková;37;Trnková 37;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10738;POINT (21.3000515 48.7340327);21.3000515;48.7340327;Agátová;57;Agátová 57;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10370;POINT (21.2865016 48.7298115);21.2865016;48.7298115;Slivník;35;Slivník 35;Rodinný dom;Košice-Dargovských hrdinov;Dargovských hrdinov;Furča;1.0
10702;POINT (21.3011855 48.7307711);21.3011855;48.7307711;Mliečna;42;Mliečna 42;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10674;POINT (21.2952567 48.7364728);21.2952567;48.7364728;Ortvaňová;8;Ortvaňová 8;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10678;POINT (21.2991032 48.7345631);21.2991032;48.7345631;Agátová;49;Agátová 49;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10679;POINT (21.30321 48.7268372);21.30321;48.7268372;Sv. Ladislava;170;Sv. Ladislava 170;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10681;POINT (21.2996995 48.73334);21.2996995;48.73334;Poľná;6;Poľná 6;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10684;POINT (21.3040536 48.7280287);21.3040536;48.7280287;Mliečna;89;Mliečna 89;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10692;POINT (21.3008496 48.7278431);21.3008496;48.7278431;Na Doline;12;Na Doline 12;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10697;POINT (21.2991616 48.7308534);21.2991616;48.7308534;Sv. Ladislava;68;Sv. Ladislava 68;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10698;POINT (21.295494 48.735137);21.295494;48.735137;Ortvaňová;3;Ortvaňová 3;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10700;POINT (21.2949107 48.7370411);21.2949107;48.7370411;Ortvaňová;16;Ortvaňová 16;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10703;POINT (21.3017411 48.728859);21.3017411;48.728859;Sv. Ladislava;89;Sv. Ladislava 89;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10735;POINT (21.2947501 48.7373037);21.2947501;48.7373037;Ortvaňová;20;Ortvaňová 20;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10706;POINT (21.3007743 48.7287466);21.3007743;48.7287466;Sv. Ladislava;110;Sv. Ladislava 110;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10715;POINT (21.2961501 48.7340285);21.2961501;48.7340285;Agátová;21;Agátová 21;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10717;POINT (21.2958698 48.7336595);21.2958698;48.7336595;Agátová;17;Agátová 17;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10719;POINT (21.2955289 48.7321904);21.2955289;48.7321904;Brestová;7;Brestová 7;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10726;POINT (21.2933583 48.7313722);21.2933583;48.7313722;Herlianska;24;Herlianska 24;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10728;POINT (21.2943103 48.7372602);21.2943103;48.7372602;Ortvaňová;37;Ortvaňová 37;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10729;POINT (21.2942364 48.7373891);21.2942364;48.7373891;Ortvaňová;39;Ortvaňová 39;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10730;POINT (21.2939028 48.7385183);21.2939028;48.7385183;Ortvaňová;38;Ortvaňová 38;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10732;POINT (21.2943234 48.7379278);21.2943234;48.7379278;Ortvaňová;30;Ortvaňová 30;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10855;POINT (21.2929746 48.7360309);21.2929746;48.7360309;Trnková;36;Trnková 36;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10857;POINT (21.2937276 48.7362749);21.2937276;48.7362749;Trnková;47;Trnková 47;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10868;POINT (21.2928934 48.734093);21.2928934;48.734093;Trnková;64;Trnková 64;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
11018;POINT (21.2543897 48.7619381);21.2543897;48.7619381;Brusnicová;36;Brusnicová 36;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
10982;POINT (21.257649 48.7602284);21.257649;48.7602284;Jazvečia;41;Jazvečia 41;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
10985;POINT (21.2574083 48.7584558);21.2574083;48.7584558;Ťahanovská;63;Ťahanovská 63;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
10997;POINT (21.2525879 48.7588161);21.2525879;48.7588161;Na hájiku;36;Na hájiku 36;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
10999;POINT (21.2528058 48.7588502);21.2528058;48.7588502;Na hájiku;32;Na hájiku 32;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
11000;POINT (21.2090225 48.7097867);21.2090225;48.7097867;Povrazová;30;Povrazová 30;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
11002;POINT (21.2551739 48.7607948);21.2551739;48.7607948;Brusnicová;25;Brusnicová 25;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
11010;POINT (21.2540988 48.7620692);21.2540988;48.7620692;Brusnicová;40;Brusnicová 40;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
11012;POINT (21.2542582 48.7620069);21.2542582;48.7620069;Brusnicová;38;Brusnicová 38;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
11017;POINT (21.2923584 48.7317424);21.2923584;48.7317424;Vyšná Úvrať;2;Vyšná Úvrať 2;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
11019;POINT (21.2546726 48.7617965);21.2546726;48.7617965;Brusnicová;32;Brusnicová 32;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
10870;POINT (21.2959526 48.7355032);21.2959526;48.7355032;Herlianska;37A;Herlianska 37A;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
11027;POINT (21.1946478 48.6646709);21.1946478;48.6646709;Sadovnícka;6;Sadovnícka 6;Rodinný dom;Košice-Poľov;Poľov;Poľov;1.0
11031;POINT (21.1927132 48.6647519);21.1927132;48.6647519;Dolina;13;Dolina 13;Rodinný dom;Košice-Poľov;Poľov;Poľov;1.0
11034;POINT (21.1870198 48.6661998);21.1870198;48.6661998;Dolina;63;Dolina 63;Rodinný dom;Košice-Poľov;Poľov;Poľov;1.0
11037;POINT (21.1869366 48.6676956);21.1869366;48.6676956;Poľovská;69;Poľovská 69;Rodinný dom;Košice-Poľov;Poľov;Poľov;1.0
11038;POINT (21.187111 48.667124);21.187111;48.667124;Dolina;16A;Dolina 16A;Rodinný dom;Košice-Poľov;Poľov;Poľov;1.0
11049;POINT (21.1688356 48.6402923);21.1688356;48.6402923;Maloidanská;27;Maloidanská 27;Rodinný dom;Košice-Šaca;Šaca;Šaca;1.0
11050;POINT (21.1688233 48.6401646);21.1688233;48.6401646;Maloidanská;25;Maloidanská 25;Rodinný dom;Košice-Šaca;Šaca;Šaca;1.0
11053;POINT (21.1690033 48.6392438);21.1690033;48.6392438;Maloidanská;15;Maloidanská 15;Rodinný dom;Košice-Šaca;Šaca;Šaca;1.0
11055;POINT (21.1691689 48.6383988);21.1691689;48.6383988;Maloidanská;7;Maloidanská 7;Rodinný dom;Košice-Šaca;Šaca;Šaca;1.0
10979;POINT (21.2982722 48.7319717);21.2982722;48.7319717;Sv. Ladislava;40;Sv. Ladislava 40;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10962;POINT (21.2580236 48.7565102);21.2580236;48.7565102;Repná;35;Repná 35;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
10958;POINT (21.2986059 48.7272567);21.2986059;48.7272567;Na Doline;22;Na Doline 22;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10955;POINT (21.2595454 48.7567478);21.2595454;48.7567478;Repná;46;Repná 46;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
10891;POINT (21.3005421 48.7263131);21.3005421;48.7263131;Na Doline;34;Na Doline 34;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
10893;POINT (21.2915131 48.7303532);21.2915131;48.7303532;Vyšná Úvrať;17;Vyšná Úvrať 17;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
